Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
8/1/21,Manhattan,Elevator,EL443,2,1,1,0,56,1,124,124,0.976478495,121.0833333,124,0.989762545,736.3833333,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
8/1/21,Queens,Elevator,EL432,1,1,0,0,193,1,124,124,1,124,124,0.992831541,738.6666667,744,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
8/1/21,Manhattan,Elevator,EL607X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,GRANDCENTRAL-42ST-LEX-S,469,"Grand Central-42 St (S,4,5,6,7)",610
8/1/21,Queens,Elevator,EL424,6,2,4,0,52,0.989919355,122.75,124,0.981854839,121.75,124,0.978225806,727.8,744,BRIARWOOD-QBL-E/F,258,Briarwood - Station,258
8/1/21,Manhattan,Elevator,EL732,2,1,1,0,167,1,124,124,0.967741935,120,124,0.985192652,732.9833333,744,FULTONST-CLK-2/3,332,"Fulton St (A,C,J,Z,2,3,4,5)",628
8/1/21,Brooklyn,Elevator,EL382,3,1,2,0,219,0.967741935,120,124,0.954973118,118.4166667,124,0.95530914,710.75,744,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
8/1/21,Manhattan,Elevator,EL204,2,2,0,0,12,1,124,124,1,124,124,0.992114695,738.1333333,744,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
8/1/21,Manhattan,Elevator,EL126,5,1,4,1,58,0.86827957,107.6666667,124,0.878360215,108.9166667,124,0.868951613,646.5,744,125ST-LEX-4/5/6,392,125 St - Station,392
8/1/21,Brooklyn,Elevator,EL312,5,3,2,0,252,0.908870968,112.7,124,0.893817204,110.8333333,124,0.886917563,659.8666667,744,CLARKST-CLK-2/3,334,Clark St - Station,334
8/1/21,Manhattan,Elevator,EL113,4,1,3,0,20,1,124,124,0.956989247,118.6666667,124,0.979480287,728.7333333,744,168ST-BWY7-1,302,"168 St (A,C,1)",605
8/1/21,Manhattan,Elevator,EL262,3,2,1,0,55,0.922983871,114.45,124,0.935483871,116,124,0.935663082,696.1333333,744,72ST-2AV-Q,477,72 St - Station,477
8/1/21,Manhattan,Elevator,EL13X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
8/1/21,Brooklyn,Elevator,EL309,7,5,2,0,243,0.979569892,121.4666667,124,1,124,124,0.965120968,718.05,744,COURTST-BWY-R,24,"Court St (R)/Borough Hall (2,3,4,5)",620
8/1/21,Manhattan,Elevator,EL116,0,0,0,0,199,,0,0,,0,0,,0,0,190ST-8AV-A,145,190 St - Station,145
8/1/21,Brooklyn,Elevator,EL764,2,2,0,0,9,0.987903226,122.5,124,1,124,124,0.993055556,738.8333333,744,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
8/1/21,Brooklyn,Elevator,EL322,9,5,4,0,200,0.930645161,115.4,124,0.920833333,114.1833333,124,0.921706989,685.75,744,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
8/1/21,Manhattan,Elevator,EL287X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
8/1/21,Bronx,Elevator,EL121,3,1,2,0,64,1,124,124,0.954166667,118.3166667,124,0.983422939,731.6666667,744,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
8/1/21,Bronx,Elevator,EL138,1,1,0,0,165,1,124,124,1,124,124,0.994175627,739.6666667,744,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
8/1/21,Brooklyn,Elevator,EL317,2,2,0,0,319,0.998655914,123.8333333,124,1,124,124,0.992383513,738.3333333,744,BOROUGHHALL-CLK-2/3,335,"Court St (R)/Borough Hall (2,3,4,5)",620
8/1/21,Bronx,Elevator,EL185,2,1,1,0,176,1,124,124,1,124,124,0.994959677,740.25,744,231ST-BWY7-1,295,231 St - Station,295
8/1/21,Brooklyn,Elevator,EL339,3,2,1,0,3,1,124,124,0.97983871,121.5,124,0.988687276,735.5833333,744,FRANKLINAV-FRK-S,139,"Franklin Av (C,S)",627
8/1/21,Manhattan,Elevator,EL440,4,3,1,0,56,0.978494624,121.3333333,124,1,124,124,0.986066308,733.6333333,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
8/1/21,Manhattan,Elevator,EL276X,0,0,0,0,N/A,0.976747312,121.1166667,124,0.967741935,120,124,0.971706989,722.95,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
8/1/21,Brooklyn,Elevator,EL765,2,2,0,0,9,0.977284946,121.1833333,124,1,124,124,0.988149642,735.1833333,744,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
8/1/21,Queens,Elevator,EL497,1,1,0,0,113,1,124,124,1,124,124,0.992943548,738.75,744,FARROCKAWAY-MOTTAV-RKY-A,209,Far Rockaway-Mott Av - Station,209
8/1/21,Manhattan,Elevator,EL106,8,2,6,3,9,0.986827957,122.3666667,124,0.968010753,120.0333333,124,0.964045699,717.25,744,191ST-BWY7-1,300,191 St - Station,300
8/1/21,Brooklyn,Elevator,EL359,2,2,0,0,12,1,124,124,1,124,124,0.987365591,734.6,744,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
8/1/21,Bronx,Elevator,EL131,6,3,3,3,232,0.958333333,118.8333333,124,0.916935484,113.7,124,0.933960573,694.8666667,744,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
8/1/21,Manhattan,Elevator,EL119,3,3,0,0,12,0.991935484,123,124,0.995967742,123.5,124,0.988328853,735.3166667,744,181ST-8AV-A,146,181 St - Station,146
8/1/21,Queens,Elevator,EL493X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
8/1/21,Queens,Elevator,EL490X,0,0,0,0,N/A,0.903225806,112,124,0.935483871,116,124,0.922334229,686.2166667,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
8/1/21,Queens,Elevator,EL436,1,1,0,0,157,1,124,124,1,124,124,0.99249552,738.4166667,744,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
8/1/21,Manhattan,Elevator,EL221,2,2,0,0,228,1,124,124,1,124,124,0.993055556,738.8333333,744,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618
8/1/21,Manhattan,Elevator,EL250,5,1,4,1,55,0.850403226,105.45,124,0.85483871,106,124,0.850179211,632.5333333,744,86ST-2AV-Q,476,86 St - Station,476
8/1/21,Manhattan,Elevator,EL103,3,2,1,0,9,1,124,124,0.986424731,122.3166667,124,0.984296595,732.3166667,744,191ST-BWY7-1,300,191 St - Station,300
8/1/21,Manhattan,Elevator,EL124,3,3,0,0,381,0.958467742,118.85,124,1,124,124,0.97374552,724.4666667,744,175ST-8AV-A,147,175 St - Station,147
8/1/21,Manhattan,Elevator,EL123,3,2,1,1,381,1,124,124,0.987634409,122.4666667,124,0.982706093,731.1333333,744,175ST-8AV-A,147,175 St - Station,147
8/1/21,Manhattan,Elevator,EL225,1,1,0,0,230,1,124,124,1,124,124,0.99249552,738.4166667,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
8/1/21,Manhattan,Elevator,EL227,6,1,5,2,230,0.988172043,122.5333333,124,0.986290323,122.3,124,0.965098566,718.0333333,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
8/1/21,Manhattan,Elevator,EL330,2,1,1,0,107,1,124,124,1,124,124,0.990613799,737.0166667,744,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
8/1/21,Manhattan,Elevator,EL296,3,3,0,0,26,1,124,124,1,124,124,0.987567204,734.75,744,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
8/1/21,Manhattan,Elevator,EL329,2,1,1,0,107,0.935483871,116,124,0.948924731,117.6666667,124,0.938216846,698.0333333,744,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
8/1/21,Manhattan,Elevator,EL717X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
8/1/21,Queens,Elevator,EL431,1,1,0,0,193,1,124,124,1,124,124,0.992943548,738.75,744,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
8/1/21,Brooklyn,Elevator,EL373,1,1,0,0,157,1,124,124,1,124,124,0.993570789,739.2166667,744,CHURCHAV-6AV-F/G,243,Church Av - Station,243
8/1/21,Manhattan,Elevator,EL291X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
8/1/21,Manhattan,Elevator,EL109,0,0,0,0,261,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
8/1/21,Manhattan,Elevator,EL333,1,1,0,0,196,1,124,124,1,124,124,0.99327957,739,744,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
8/1/21,Queens,Elevator,EL420,2,2,0,0,187,1,124,124,1,124,124,0.98734319,734.5833333,744,74ST-BROADWAY-FLS-7,454,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
8/1/21,Manhattan,Elevator,EL224,10,8,2,1,226,0.778225806,96.5,124,0.941532258,116.75,124,0.875985663,651.7333333,744,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618
8/1/21,Manhattan,Elevator,EL726X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
8/1/21,Manhattan,Elevator,EL293,3,3,0,0,12,1,124,124,1,124,124,0.988351254,735.3333333,744,1AV-CNR-L,119,1 Av - Station,119
8/1/21,Queens,Elevator,EL466,1,1,0,0,13,1,124,124,1,124,124,0.992271505,738.25,744,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
8/1/21,Brooklyn,Elevator,EL757,2,2,0,0,8,1,124,124,1,124,124,0.989448925,736.15,744,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
8/1/21,Brooklyn,Elevator,EL377,2,1,1,0,109,1,124,124,1,124,124,0.980219534,729.2833333,744,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
8/1/21,Manhattan,Elevator,EL120,0,0,0,0,430,,0,0,,0,0,,0,0,190ST-8AV-A,145,190 St - Station,145
8/1/21,Manhattan,Elevator,EL213,6,1,5,1,68,0.98938172,122.6833333,124,0.987231183,122.4166667,124,0.972670251,723.6666667,744,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
8/1/21,Brooklyn,Elevator,EL378,3,2,1,0,109,0.98561828,122.2166667,124,1,124,124,0.983602151,731.8,744,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
8/1/21,Brooklyn,Elevator,EL387,4,4,0,0,10,0.982526882,121.8333333,124,1,124,124,0.98875448,735.6333333,744,59ST-4AV-N/R,35,59 St - Station,35
8/1/21,Manhattan,Elevator,EL117,5,2,3,0,12,0.995295699,123.4166667,124,0.989919355,122.75,124,0.978830645,728.25,744,181ST-8AV-A,146,181 St - Station,146
8/1/21,Manhattan,Elevator,EL232,6,3,3,0,181,0.96827957,120.0666667,124,1,124,124,0.973028674,723.9333333,744,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
8/1/21,Queens,Elevator,EL450X,0,0,0,0,N/A,0.935483871,116,124,0.935483871,116,124,0.934946237,695.6,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
8/1/21,Manhattan,Elevator,EL104,4,2,2,0,9,0.999462366,123.9333333,124,0.991263441,122.9166667,124,0.975716846,725.9333333,744,191ST-BWY7-1,300,191 St - Station,300
8/1/21,Brooklyn,Elevator,EL753,1,1,0,0,21,1,124,124,1,124,124,0.99327957,739,744,8AV-SEA-N,71,8 Av - Station,71
8/1/21,Manhattan,Elevator,EL210,0,0,0,0,333,,0,0,,0,0,,0,0,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
8/1/21,Brooklyn,Elevator,EL375,7,1,6,1,157,0.977688172,121.2333333,124,0.965725806,119.75,124,0.961626344,715.45,744,CHURCHAV-6AV-F/G,243,Church Av - Station,243
8/1/21,Brooklyn,Elevator,EL305,2,1,1,0,208,1,124,124,0.988709677,122.6,124,0.990277778,736.7666667,744,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
8/1/21,Bronx,Elevator,EL192,3,1,2,0,172,0.986827957,122.3666667,124,0.977822581,121.25,124,0.983333333,731.6,744,233ST-LWP-2/5,418,233 St - Station,418
8/1/21,Manhattan,Elevator,EL107,0,0,0,0,261,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
8/1/21,Manhattan,Elevator,EL273,7,1,6,1,26,0.940053763,116.5666667,124,0.924193548,114.6,124,0.932795699,694,744,86ST-LEX-4/5/6,397,86 St - Station,397
8/1/21,Queens,Elevator,EL423,7,6,1,0,187,0.965053763,119.6666667,124,1,124,124,0.971415771,722.7333333,744,74ST-BROADWAY-FLS-7,454,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
8/1/21,Manhattan,Elevator,EL12X,0,0,0,0,N/A,0.985887097,122.25,124,0.935483871,116,124,0.970049283,721.7166667,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
8/1/21,Brooklyn,Elevator,EL342,2,1,1,0,187,0.985080645,122.15,124,0.967741935,120,124,0.978696237,728.15,744,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
8/1/21,Manhattan,Elevator,EL602,7,2,5,2,71,0.827956989,102.6666667,124,0.806451613,100,124,0.804457885,598.5166667,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
8/1/21,Manhattan,Elevator,EL604,2,2,0,0,3,0.997715054,123.7166667,124,1,124,124,0.993458781,739.1333333,744,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
8/1/21,Bronx,Elevator,EL190,3,3,0,0,80,1,124,124,1,124,124,0.987231183,734.5,744,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
8/1/21,Brooklyn,Elevator,EL747X,0,0,0,0,N/A,0.820026882,101.6833333,124,0.838709677,104,124,0.830757168,618.0833333,744,HOYT-SCHERMERHORN-8AV-A/C/G,175,Hoyt-Schermerhorn - Station,175
8/1/21,Brooklyn,Elevator,EL321,4,2,2,1,277,0.967741935,120,124,0.952016129,118.05,124,0.942562724,701.2666667,744,CHURCHAV-NOS-2/5,356,Church Av - Station,356
8/1/21,Manhattan,Elevator,EL334,2,2,0,0,196,0.897177419,111.25,124,0.870967742,108,124,0.871415771,648.3333333,744,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
8/1/21,Bronx,Elevator,EL196,1,1,0,0,81,1,124,124,1,124,124,0.994623656,740,744,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371
8/1/21,Manhattan,Elevator,EL217,1,1,0,0,255,1,124,124,1,124,124,0.99249552,738.4166667,744,14ST-UNIONSQ-LEX-4/5/6,406,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
8/1/21,Manhattan,Elevator,EL720,6,3,3,0,83,0.958736559,118.8833333,124,0.970698925,120.3666667,124,0.962253584,715.9166667,744,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
8/1/21,Queens,Elevator,EL429,3,3,0,0,186,0.972311828,120.5666667,124,1,124,124,0.990008961,736.5666667,744,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
8/1/21,Manhattan,Elevator,EL259,3,1,2,0,55,0.991263441,122.9166667,124,0.967741935,120,124,0.979569892,728.8,744,72ST-2AV-Q,477,72 St - Station,477
8/1/21,Brooklyn,Elevator,EL741,4,4,0,0,25,1,124,124,0.978494624,121.3333333,124,0.988015233,735.0833333,744,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
8/1/21,Bronx,Elevator,EL127,3,2,1,0,61,1,124,124,0.958736559,118.8833333,124,0.98875448,735.6333333,744,SIMPSONST-LWP-2/5,430,Simpson St - Station,430
8/1/21,Brooklyn,Elevator,EL394,1,1,0,0,221,1,124,124,1,124,124,0.993010753,738.8,744,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
8/1/21,Brooklyn,Elevator,EL746,3,2,1,0,13,0.983736559,121.9833333,124,0.99905914,123.8833333,124,0.990076165,736.6166667,744,86ST-4AV-R,38,86 St - Station,38
8/1/21,Queens,Elevator,EL412,0,0,0,0,392,,0,0,,0,0,,0,0,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
8/1/21,Queens,Elevator,EL425,6,2,4,1,174,1,124,124,0.987634409,122.4666667,124,0.982101254,730.6833333,744,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
8/1/21,Manhattan,Elevator,EL283,4,1,3,3,3,0.94848998,112.0166667,118.1,0.966666667,116,120,0.934197036,668.2,715.2666667,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
8/1/21,Brooklyn,Elevator,EL358,4,3,1,0,12,0.895833333,111.0833333,124,0.903225806,112,124,0.890815412,662.7666667,744,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
8/1/21,Bronx,Elevator,EL502,1,1,0,0,10,1,124,124,1,124,124,0.993615591,739.25,744,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
8/1/21,Queens,Elevator,EL482X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,COURTSQ-23ST-QBL-E/M,274,"Court Sq (E,G,M,7)",606
8/1/21,Queens,Elevator,EL447,8,6,2,0,122,0.960215054,119.0666667,124,0.953360215,118.2166667,124,0.923767921,687.2833333,744,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606
8/1/21,Manhattan,Elevator,EL442,6,2,4,0,56,0.989650538,122.7166667,124,0.935349462,115.9833333,124,0.965905018,718.6333333,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
8/1/21,Bronx,Elevator,EL191,2,2,0,0,80,1,124,124,1,124,124,0.98891129,735.75,744,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
8/1/21,Manhattan,Elevator,EL234,5,2,3,0,149,0.985215054,122.1666667,124,1,124,124,0.978763441,728.2,744,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
8/1/21,Manhattan,Elevator,EL267,5,2,3,0,55,0.955645161,118.5,124,0.967741935,120,124,0.972625448,723.6333333,744,72ST-2AV-Q,477,72 St - Station,477
8/1/21,Queens,Elevator,EL407,3,2,1,0,55,0.967741935,120,124,1,124,124,0.969914875,721.6166667,744,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
8/1/21,Brooklyn,Elevator,EL323,7,3,4,1,200,0.962365591,119.3333333,124,0.952284946,118.0833333,124,0.936290323,696.6,744,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
8/1/21,Manhattan,Elevator,EL201,3,2,1,0,46,1,124,124,1,124,124,0.988328853,735.3166667,744,51ST-LEX-6,401,"Lexington Av-53 St (E,M)/51 St (6)",612
8/1/21,Manhattan,Elevator,EL324,3,1,2,1,241,0.903225806,112,124,0.937365591,116.2333333,124,0.914516129,680.4,744,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623
8/1/21,Brooklyn,Elevator,EL708,3,2,1,0,135,0.983870968,122,124,0.999327957,123.9166667,124,0.987007168,734.3333333,744,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
8/1/21,Manhattan,Elevator,EL290X,0,0,0,0,N/A,1,124,124,0.967741935,120,124,0.98608871,733.65,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
8/1/21,Manhattan,Elevator,EL288X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
8/1/21,Manhattan,Elevator,EL207X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,50ST-8AV-C/E,162,50 St - Station,162
8/1/21,Manhattan,Elevator,EL402,11,4,7,0,381,0.875806452,108.6,124,0.840860215,104.2666667,124,0.85188172,633.8,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
8/1/21,Brooklyn,Elevator,EL346,2,2,0,0,87,1,124,124,1,124,124,0.98718638,734.4666667,744,UTICAAV-8AV-A/C,181,Utica Av - Station,181
8/1/21,Manhattan,Elevator,EL733X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
8/1/21,Queens,Elevator,EL491X,0,0,0,0,N/A,0.967741935,120,124,0.951747312,118.0166667,124,0.965076165,718.0166667,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
8/1/21,Brooklyn,Elevator,EL319,0,0,0,0,286,,0,0,,0,0,,0,0,FLATBUSHAV-BROOKLYNCOLLEGE-NOS-2/5,359,Flatbush Av-Brooklyn College - Station,359
8/1/21,Queens,Elevator,EL405,3,3,0,0,55,1,124,124,1,124,124,0.979009857,728.3833333,744,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
8/1/21,Bronx,Elevator,EL188,1,1,0,0,188,1,124,124,1,124,124,0.994735663,740.0833333,744,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
8/1/21,Manhattan,Elevator,EL736,0,0,0,0,35,,0,0,,0,0,,0,0,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
8/1/21,Manhattan,Elevator,EL279,9,1,8,1,142,0.954301075,118.3333333,124,0.886693548,109.95,124,0.930734767,692.4666667,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
8/1/21,Bronx,Elevator,EL130,10,5,5,0,293,0.616801075,76.48333333,124,0.723655914,89.73333333,124,0.666263441,495.7,744,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
8/1/21,Brooklyn,Elevator,EL761,1,1,0,0,118,1,124,124,1,124,124,0.993727599,739.3333333,744,KINGSHWY-BWY-B/Q,51,Kings Hwy - Station,51
8/1/21,Manhattan,Elevator,EL231X,0,0,0,0,N/A,0.905376344,112.2666667,124,0.935483871,116,124,0.923790323,687.3,744,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
8/1/21,Manhattan,Elevator,EL144,5,2,3,2,188,0.977956989,121.2666667,124,0.971639785,120.4833333,124,0.975022401,725.4166667,744,125ST-8AV-A/B/C/D,153,125 St - Station,153
8/1/21,Brooklyn,Elevator,EL397,14,10,4,0,162,0.804301075,99.73333333,124,0.983870968,122,124,0.896706989,667.15,744,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630
8/1/21,Manhattan,Elevator,EL730,2,0,2,0,50,1,124,124,1,124,124,0.986783154,734.1666667,744,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
8/1/21,Brooklyn,Elevator,EL745,1,1,0,0,13,1,124,124,1,124,124,0.993503584,739.1666667,744,86ST-4AV-R,38,86 St - Station,38
8/1/21,Manhattan,Elevator,EL247,3,2,1,0,55,0.972446237,120.5833333,124,1,124,124,0.992316308,738.2833333,744,96ST-2AV-Q,475,96 St - Station,475
8/1/21,Manhattan,Elevator,EL331,5,2,3,2,107,0.965322581,119.7,124,1,124,124,0.964740143,717.7666667,744,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
8/1/21,Brooklyn,Elevator,EL340,2,2,0,0,3,1,124,124,1,124,124,0.992786738,738.6333333,744,FRANKLINAV-8AV-C,178,"Franklin Av (C,S)",627
8/1/21,Manhattan,Elevator,EL226,8,3,5,1,230,0.935483871,116,124,0.969354839,120.2,124,0.948700717,705.8333333,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
8/1/21,Manhattan,Elevator,EL235,9,5,4,1,149,0.877822581,108.85,124,0.985887097,122.25,124,0.927889785,690.35,744,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
8/1/21,Manhattan,Elevator,EL444,2,1,1,0,56,1,124,124,1,124,124,0.989762545,736.3833333,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
8/1/21,Bronx,Elevator,EL122,2,1,1,0,64,1,124,124,1,124,124,0.993077957,738.85,744,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
8/1/21,Queens,Elevator,EL437,6,2,4,0,87,0.953360215,118.2166667,124,0.952284946,118.0833333,124,0.951187276,707.6833333,744,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
8/1/21,Manhattan,Elevator,EL266,1,1,0,0,55,0.97983871,121.5,124,1,124,124,0.993055556,738.8333333,744,72ST-2AV-Q,477,72 St - Station,477
8/1/21,Manhattan,Elevator,EL338,11,1,10,2,148,0.930913978,115.4333333,124,0.941397849,116.7333333,124,0.950067204,706.85,744,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
8/1/21,Queens,Elevator,EL433,1,1,0,0,194,1,124,124,1,124,124,0.993055556,738.8333333,744,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
8/1/21,Manhattan,Elevator,EL237,7,4,3,2,261,0.73172043,90.73333333,124,0.774193548,96,124,0.724171147,538.7833333,744,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
8/1/21,Queens,Elevator,EL409,5,3,2,0,53,0.987903226,122.5,124,1,124,124,0.98046595,729.4666667,744,JAMAICAVANWYCK-QBL-E,280,Jamaica Van Wyck - Station,280
8/1/21,Bronx,Elevator,EL193,1,1,0,0,172,1,124,124,1,124,124,0.993951613,739.5,744,233ST-LWP-2/5,418,233 St - Station,418
